order_date,customer_id,product_id,product_category_x,revenue,quantity,region,customer_acquisition_channel,product_name,product_category_y,cost_price,list_price,supplier,launch_date,signup_date,age_group,gender,city,customer_type,loyalty_tier,profit_amount,profit_margin,tenure_days,product_age,product_age_days
2023-07-04,C0022,P0054,Smartphones,4174.32,4,Wales,Organic,Drop Smartphone,Smartphones,142.08,180.79,TechCorp,2019-04-10,2020-08-05,36-45,Female,London,Returning,Bronze,3605.9999999999995,86.38532743057551,2004,1546,1546
2023-05-12,C2356,P0041,Laptops,993.28,2,North West,Organic,Commercial Laptop,Laptops,745.31,1063.12,TechCorp,2022-02-24,2021-06-05,56-65,Female,Birmingham,New,Bronze,-497.3399999999999,-50.070473582474214,1700,442,442
2023-09-20,C0144,P0071,Laptops,1747.51,1,South East,Paid,Benefit Smartphone,Smartphones,962.74,1089.86,TechCorp,2019-05-27,2022-12-21,46-55,Male,Leeds,New,Bronze,784.77,44.90789752276096,1136,1577,1577
2024-01-08,C2230,P0043,Accessories,1144.18,2,North East,Email,Religious Monitor,Monitors,301.8,437.3,Nova Electronics,2021-04-09,2024-06-03,26-35,Non-binary,Nottingham,Returning,Gold,540.58,47.24606268244507,606,1004,1004
2023-01-01,C1018,P0068,Networking,5273.73,3,London,Email,Inside Tablet,Tablets,970.27,1292.08,Nova Electronics,2022-01-29,2021-08-25,56-65,Female,Cardiff,New,Gold,2362.9199999999996,44.80547923386294,1619,337,337
2024-06-15,C1202,P0062,Laptops,5506.2,4,North West,Referral,Low Laptop,Laptops,930.05,1338.79,TechCorp,2020-03-19,2023-10-20,18-25,Male,Cardiff,New,Bronze,1786.0,32.43616287094548,833,1549,1549
2023-11-17,C2141,P0034,Networking,5629.44,3,Scotland,Referral,Answer Networkin,Networking,300.22,390.36,FutureTek,2020-12-09,2021-05-05,56-65,Male,Sheffield,New,Silver,4728.78,84.00089529331515,1731,1073,1073
2023-02-15,C0972,P0025,Tablets,1175.84,1,Scotland,Organic,Surface Smartphone,Smartphones,583.3,702.93,FutureTek,2019-05-15,2022-03-17,26-35,Male,Edinburgh,New,Bronze,592.54,50.39291060008164,1415,1372,1372
2023-08-09,C0550,P0031,Networking,3353.04,2,Wales,Organic,Present Laptop,Laptops,734.69,1008.5,FutureTek,2022-01-28,2020-11-02,18-25,Male,Belfast,New,Bronze,1883.6599999999999,56.17767757020494,1915,558,558
2024-03-08,C0305,P0011,Accessories,1439.58,3,West Midlands,Paid,Agreement Monitor,Monitors,974.46,1219.45,TechCorp,2023-10-10,2024-05-26,26-35,Male,Belfast,New,Bronze,-1483.8000000000002,-103.07172925436588,614,150,150
2023-06-17,C1639,P0018,Accessories,954.4,4,South East,Email,Grow Monitor,Monitors,212.58,295.84,FutureTek,2021-05-13,2022-05-19,26-35,Male,Nottingham,New,Bronze,104.07999999999993,10.90528080469404,1352,765,765
2024-03-11,C2845,P0078,Laptops,536.28,2,Scotland,Organic,Newspaper Accessorie,Accessories,932.57,1374.88,Digitex,2021-02-20,2020-01-10,26-35,Female,Bristol,New,Bronze,-1328.8600000000001,-247.79219810546732,2212,1115,1115
2023-10-03,C2594,P0082,Laptops,434.04,2,Wales,Referral,Social Tablet,Tablets,199.86,286.5,Digitex,2021-04-08,2023-07-03,26-35,Female,Birmingham,New,Silver,34.31999999999999,7.907105335913739,942,908,908
2024-06-07,C2478,P0099,Networking,329.6,2,North East,Social,Brother Accessorie,Accessories,762.0,1120.37,ByteWare,2022-02-01,2020-07-23,46-55,Male,Newcastle,New,Silver,-1194.4,-362.37864077669906,2017,857,857
2023-11-20,C1777,P0022,Accessories,814.64,4,London,Email,Husband Accessorie,Accessories,112.88,165.4,Digitex,2019-10-28,2024-05-12,18-25,Male,London,New,Silver,363.12,44.574290484140235,628,1484,1484
2023-09-11,C0318,P0032,Smartphones,2315.55,3,South East,Paid,Participant Monitor,Monitors,780.17,964.34,Digitex,2020-08-20,2020-03-21,26-35,Female,Leeds,New,Bronze,-24.95999999999958,-1.0779296495432868,2141,1117,1117
2024-02-21,C0271,P0022,Accessories,610.98,3,South East,Paid,Husband Accessorie,Accessories,112.88,165.4,Digitex,2019-10-28,2021-06-06,46-55,Female,Sheffield,New,Silver,272.34000000000003,44.57429048414024,1699,1577,1577
2023-12-08,C1120,P0049,Tablets,644.56,2,Scotland,Organic,Hundred Laptop,Laptops,722.45,811.71,TechCorp,2021-04-18,2020-10-23,46-55,Male,London,New,Bronze,-800.3400000000001,-124.168424972074,1925,964,964
2023-04-11,C1545,P0069,Tablets,3890.36,2,North East,Email,Discuss Monitor,Monitors,760.58,854.03,TechCorp,2020-03-05,2020-02-25,46-55,Female,Leeds,Returning,Silver,2369.2,60.89924839860578,2166,1132,1132
2023-05-07,C0720,P0074,Smartphones,2337.39,3,South West,Organic,Collection Smartphone,Smartphones,614.79,828.58,ByteWare,2022-08-04,2020-06-09,26-35,Male,Nottingham,New,Bronze,493.02,21.092757306226176,2061,276,276
2023-12-24,C2870,P0012,Monitors,1777.41,3,West Midlands,Referral,Decide Monitor,Monitors,837.93,1129.03,Digitex,2023-08-21,2023-07-27,26-35,Female,Birmingham,New,Silver,-736.3799999999999,-41.42994582004151,918,125,125
2023-02-19,C0700,P0095,Smartphones,524.55,3,North East,Organic,Notice Monitor,Monitors,190.69,219.48,ByteWare,2023-07-06,2020-08-15,18-25,Female,Glasgow,New,Silver,-47.51999999999998,-9.059193594509576,1994,-137,-137
2024-06-28,C2260,P0021,Monitors,1173.64,4,South West,Referral,Blue Laptop,Laptops,830.71,1181.28,Nova Electronics,2019-10-16,2020-05-29,26-35,Female,Manchester,New,Gold,-2149.2,-183.1225929586585,2072,1717,1717
2023-09-23,C0039,P0047,Accessories,1642.96,2,North West,Organic,Shoulder Accessorie,Accessories,285.51,321.37,TechCorp,2021-01-30,2022-12-03,46-55,Female,Cardiff,New,Bronze,1071.94,65.24443687003945,1154,966,966
2023-10-01,C0217,P0069,Tablets,5835.54,3,Scotland,Referral,Discuss Monitor,Monitors,760.58,854.03,TechCorp,2020-03-05,2024-04-03,36-45,Male,Bristol,New,Bronze,3553.7999999999997,60.89924839860578,667,1305,1305
2024-03-04,C2895,P0020,Laptops,5891.92,4,North West,Paid,Source Networkin,Networking,579.1,795.59,FutureTek,2021-11-11,2020-02-10,18-25,Female,Bristol,Returning,Silver,3575.52,60.685141685562606,2181,844,844
2023-12-29,C1920,P0018,Accessories,715.8,3,West Midlands,Email,Grow Monitor,Monitors,212.58,295.84,FutureTek,2021-05-13,2023-12-09,36-45,Male,Liverpool,Returning,Bronze,78.05999999999995,10.90528080469404,783,960,960
2024-06-17,C2943,P0067,Accessories,112.66,2,West Midlands,Referral,Later Monitor,Monitors,732.49,851.09,FutureTek,2023-12-18,2022-08-14,26-35,Female,Southampton,New,Silver,-1352.32,-1200.3550505947096,1265,182,182
2023-03-31,C1252,P0030,Accessories,2368.2,4,Wales,Social,Finally Monitor,Monitors,552.66,822.6,Quantum Supplies,2024-05-07,2022-05-24,18-25,Female,Bristol,Returning,Bronze,157.55999999999995,6.653154294400809,1347,-403,-403
2023-03-23,C0315,P0092,Networking,2634.52,2,South East,Organic,Movement Tablet,Tablets,754.17,996.01,Nova Electronics,2024-03-07,2021-10-08,26-35,Non-binary,Belfast,New,Bronze,1126.18,42.74706587917344,1575,-350,-350
2023-02-28,C0347,P0047,Accessories,2464.44,3,South West,Social,Shoulder Accessorie,Accessories,285.51,321.37,TechCorp,2021-01-30,2024-03-23,36-45,Female,Nottingham,Returning,Bronze,1607.91,65.24443687003945,678,759,759
2023-01-11,C1737,P0100,Laptops,3631.14,2,South West,Paid,Unit Smartphone,Smartphones,977.4,1392.12,Nova Electronics,2021-08-13,2021-09-06,26-35,Female,Newcastle,Returning,Silver,1676.34,46.16566698061766,1607,516,516
2024-06-29,C2859,P0074,Smartphones,779.13,1,North East,Organic,Collection Smartphone,Smartphones,614.79,828.58,ByteWare,2022-08-04,2022-06-27,46-55,Female,Glasgow,New,Silver,164.34000000000003,21.09275730622618,1313,695,695
2023-07-14,C0030,P0040,Smartphones,5540.0,4,Wales,Organic,They Tablet,Tablets,105.03,152.42,Nova Electronics,2022-02-07,2021-01-27,56-65,Female,Edinburgh,Returning,Bronze,5119.88,92.41660649819495,1829,522,522
2024-06-24,C2802,P0088,Accessories,1930.51,1,South West,Email,Month Tablet,Tablets,703.12,1013.31,Nova Electronics,2020-07-09,2022-04-10,26-35,Female,Newcastle,New,Silver,1227.3899999999999,63.57853624171851,1391,1446,1446
2024-06-20,C0922,P0015,Tablets,1183.7,2,South East,Paid,Fall Smartphone,Smartphones,411.12,526.79,TechCorp,2019-01-21,2023-04-18,56-65,Female,Belfast,New,Silver,361.46000000000004,30.536453493283773,1018,1977,1977
2023-05-17,C2105,P0033,Smartphones,4070.52,3,London,Paid,Sea Tablet,Tablets,200.25,220.53,Quantum Supplies,2019-08-05,2020-05-15,56-65,Male,Southampton,New,Silver,3469.77,85.24144335367471,2086,1381,1381
2024-01-24,C0699,P0099,Networking,494.4,3,South East,Paid,Brother Accessorie,Accessories,762.0,1120.37,ByteWare,2022-02-01,2023-05-15,46-55,Male,Nottingham,Returning,Bronze,-1791.6,-362.37864077669906,991,722,722
2023-09-13,C2209,P0055,Laptops,1523.78,1,West Midlands,Organic,Support Accessorie,Accessories,493.67,687.01,Quantum Supplies,2021-09-07,2021-02-09,36-45,Female,Manchester,Returning,Silver,1030.11,67.60227854414678,1816,736,736
2023-10-28,C1085,P0026,Networking,371.26,2,London,Social,Show Monitor,Monitors,902.93,1137.48,Quantum Supplies,2022-11-28,2021-08-14,26-35,Female,Manchester,New,Gold,-1434.6,-386.41383397080216,1630,334,334
2024-02-08,C0891,P0001,Networking,801.3,3,London,Email,Purpose Networkin,Networking,73.76,89.25,TechCorp,2019-12-12,2020-08-11,26-35,Female,Glasgow,Returning,Bronze,580.02,72.38487457880943,1998,1519,1519
2024-05-14,C0236,P0038,Accessories,2369.82,3,London,Referral,Husband Monitor,Monitors,619.0,801.88,TechCorp,2021-05-13,2022-01-23,36-45,Male,Leeds,New,Gold,512.8200000000002,21.639618198850552,1468,1097,1097
2023-12-03,C1223,P0037,Networking,1582.14,3,South East,Organic,Trial Tablet,Tablets,562.41,793.81,Nova Electronics,2019-11-10,2023-11-13,36-45,Female,Sheffield,New,Silver,-105.08999999999992,-6.642269331411879,809,1484,1484
2023-07-10,C1647,P0016,Smartphones,5749.71,3,London,Organic,Song Tablet,Tablets,401.67,475.5,Nova Electronics,2020-05-11,2021-08-19,26-35,Female,Liverpool,Returning,Bronze,4544.7,79.04224734812712,1625,1155,1155
2024-05-18,C0810,P0065,Networking,713.34,1,North West,Paid,Nothing Accessorie,Accessories,930.19,1315.34,Digitex,2021-03-27,2021-08-18,46-55,Female,London,New,Gold,-216.85000000000002,-30.399248605153222,1626,1148,1148
2024-05-14,C0029,P0032,Smartphones,1543.7,2,West Midlands,Organic,Participant Monitor,Monitors,780.17,964.34,Digitex,2020-08-20,2021-03-17,26-35,Female,Bristol,Returning,Bronze,-16.639999999999873,-1.0779296495432968,1780,1363,1363
2024-02-09,C1534,P0031,Networking,5029.56,3,Wales,Paid,Present Laptop,Laptops,734.69,1008.5,FutureTek,2022-01-28,2021-07-26,26-35,Female,Southampton,New,Gold,2825.4900000000002,56.177677570204956,1649,742,742
2023-07-06,C2198,P0030,Accessories,1776.15,3,South East,Email,Finally Monitor,Monitors,552.66,822.6,Quantum Supplies,2024-05-07,2022-09-20,36-45,Female,Edinburgh,New,Bronze,118.17000000000007,6.653154294400815,1228,-306,-306
2024-03-25,C0663,P0004,Laptops,2739.12,2,Wales,Social,Chair Laptop,Laptops,271.03,363.4,Nova Electronics,2019-11-15,2021-12-26,26-35,Prefer not to say,Newcastle,New,Silver,2197.06,80.21043254767955,1496,1592,1592
2023-01-06,C1472,P0093,Accessories,3608.5,2,South East,Organic,Decide Accessorie,Accessories,59.19,66.89,ByteWare,2020-04-19,2020-12-25,26-35,Female,Leeds,New,Bronze,3490.12,96.71941249826797,1862,992,992
2023-02-11,C0548,P0049,Tablets,1289.12,4,North East,Social,Hundred Laptop,Laptops,722.45,811.71,TechCorp,2021-04-18,2021-04-30,65+,Male,Bristol,Returning,Bronze,-1600.6800000000003,-124.168424972074,1736,664,664
2023-02-02,C0657,P0047,Accessories,1642.96,2,South West,Email,Shoulder Accessorie,Accessories,285.51,321.37,TechCorp,2021-01-30,2022-12-31,36-45,Female,Leeds,New,Bronze,1071.94,65.24443687003945,1126,733,733
2023-09-30,C0487,P0057,Smartphones,6378.2,4,South West,Referral,Attorney Accessorie,Accessories,372.34,537.91,FutureTek,2020-10-17,2020-11-09,65+,Female,Leicester,New,Bronze,4888.84,76.64921137625036,1908,1078,1078
2023-05-11,C1331,P0069,Tablets,7780.72,4,North East,Organic,Discuss Monitor,Monitors,760.58,854.03,TechCorp,2020-03-05,2024-02-21,26-35,Male,Leeds,Returning,Gold,4738.4,60.89924839860578,709,1162,1162
2023-04-21,C0087,P0067,Accessories,112.66,2,North West,Paid,Later Monitor,Monitors,732.49,851.09,FutureTek,2023-12-18,2020-02-01,46-55,Female,Bristol,Returning,Silver,-1352.32,-1200.3550505947096,2190,-241,-241
2023-01-14,C2804,P0006,Accessories,223.96,2,London,Referral,Begin Accessorie,Accessories,476.75,577.48,Nova Electronics,2024-01-09,2021-07-05,56-65,Male,London,Returning,Silver,-729.54,-325.7456688694409,1670,-360,-360
2023-12-17,C1760,P0045,Monitors,1758.92,1,North East,Paid,Politics Networkin,Networking,727.3,916.1,Nova Electronics,2024-05-26,2023-04-01,26-35,Male,Liverpool,New,Bronze,1031.6200000000001,58.65076296818502,1035,-161,-161
2023-10-16,C1991,P0001,Networking,267.1,1,North East,Organic,Purpose Networkin,Networking,73.76,89.25,TechCorp,2019-12-12,2021-06-06,26-35,Female,Sheffield,New,Silver,193.34000000000003,72.38487457880944,1699,1404,1404
2023-06-06,C2988,P0028,Tablets,3942.36,2,Scotland,Organic,Win Laptop,Laptops,195.2,227.21,TechCorp,2022-03-22,2024-03-19,46-55,Female,Belfast,New,Silver,3551.96,90.09730212360108,682,441,441
2023-04-28,C1080,P0032,Smartphones,1543.7,2,North East,Organic,Participant Monitor,Monitors,780.17,964.34,Digitex,2020-08-20,2023-09-14,36-45,Female,Southampton,New,Silver,-16.639999999999873,-1.0779296495432968,869,981,981
2023-04-16,C2872,P0095,Smartphones,349.7,2,Scotland,Email,Notice Monitor,Monitors,190.69,219.48,ByteWare,2023-07-06,2024-03-09,46-55,Male,Sheffield,New,Silver,-31.680000000000007,-9.059193594509582,692,-81,-81
2023-06-02,C0940,P0079,Tablets,1763.51,1,North West,Paid,On Laptop,Laptops,640.1,848.26,Quantum Supplies,2019-02-05,2020-01-18,46-55,Female,Liverpool,Returning,Bronze,1123.4099999999999,63.70306944672839,2204,1578,1578
2023-10-08,C0788,P0066,Tablets,1795.58,2,North East,Organic,Skin Tablet,Tablets,711.76,990.91,Quantum Supplies,2023-12-22,2020-09-14,36-45,Male,Belfast,Returning,Bronze,372.05999999999995,20.720881275131152,1964,-75,-75
2023-07-24,C0373,P0005,Monitors,219.53,1,North East,Paid,Require Monitor,Monitors,730.22,1008.09,Nova Electronics,2023-08-22,2021-07-12,36-45,Female,Leicester,New,Bronze,-510.69000000000005,-232.62879788639367,1663,-29,-29
2023-11-10,C2868,P0081,Smartphones,3524.24,2,Scotland,Paid,Rest Smartphone,Smartphones,886.82,1287.4,Digitex,2023-07-27,2020-07-20,36-45,Female,Leicester,New,Bronze,1750.5999999999997,49.67312101332485,2020,106,106
2024-05-05,C0252,P0004,Laptops,5478.24,4,London,Paid,Chair Laptop,Laptops,271.03,363.4,Nova Electronics,2019-11-15,2021-02-13,56-65,Female,Glasgow,New,Silver,4394.12,80.21043254767955,1812,1633,1633
2023-10-03,C1490,P0089,Monitors,4568.31,3,Wales,Social,Movement Monitor,Monitors,288.57,422.25,Quantum Supplies,2019-11-27,2020-06-24,36-45,Female,Edinburgh,Returning,Silver,3702.6000000000004,81.04966606907149,2046,1406,1406
2023-09-10,C1311,P0037,Networking,527.38,1,North West,Organic,Trial Tablet,Tablets,562.41,793.81,Nova Electronics,2019-11-10,2021-08-23,18-25,Male,Liverpool,Returning,Bronze,-35.02999999999997,-6.642269331411881,1621,1400,1400
2023-02-23,C2706,P0081,Smartphones,5286.36,3,Scotland,Organic,Rest Smartphone,Smartphones,886.82,1287.4,Digitex,2023-07-27,2020-11-16,56-65,Prefer not to say,Southampton,New,Bronze,2625.8999999999996,49.67312101332485,1901,-154,-154
2023-10-14,C2485,P0090,Networking,442.24,1,North East,Organic,Truth Laptop,Laptops,652.57,934.31,TechCorp,2024-04-26,2020-12-30,26-35,Female,Manchester,Returning,Silver,-210.33000000000004,-47.5601483357453,1857,-195,-195
2024-05-18,C1490,P0005,Monitors,658.59,3,West Midlands,Organic,Require Monitor,Monitors,730.22,1008.09,Nova Electronics,2023-08-22,2020-06-24,36-45,Female,Edinburgh,Returning,Silver,-1532.0699999999997,-232.62879788639358,2046,270,270
2023-01-14,C2798,P0070,Smartphones,2079.96,2,Wales,Paid,Mr Monitor,Monitors,527.71,760.48,Quantum Supplies,2023-03-14,2023-04-23,65+,Male,Nottingham,Returning,Gold,1024.54,49.257678032269844,1013,-59,-59
2024-01-06,C2413,P0039,Networking,4175.76,3,Scotland,Referral,Long Laptop,Laptops,884.79,1267.61,Digitex,2024-05-29,2023-08-07,65+,Male,Birmingham,New,Bronze,1521.3900000000003,36.433846772803044,907,-144,-144
2023-08-04,C2394,P0039,Networking,5567.68,4,South East,Social,Long Laptop,Laptops,884.79,1267.61,Digitex,2024-05-29,2023-07-05,26-35,Female,London,Returning,Silver,2028.5200000000004,36.433846772803044,940,-299,-299
2023-05-14,C2579,P0051,Tablets,1506.68,1,London,Referral,Rise Smartphone,Smartphones,685.53,812.83,Digitex,2023-09-27,2024-02-18,18-25,Male,Glasgow,New,Silver,821.1500000000001,54.50062388828418,712,-136,-136
2023-07-15,C0791,P0017,Tablets,997.24,4,South East,Organic,Save Tablet,Tablets,939.82,1277.42,FutureTek,2022-08-06,2023-02-18,56-65,Female,Southampton,Returning,Bronze,-2762.04,-276.9684328747343,1077,343,343
2023-12-18,C1235,P0092,Networking,5269.04,4,Scotland,Paid,Movement Tablet,Tablets,754.17,996.01,Nova Electronics,2024-03-07,2022-05-23,26-35,Male,Newcastle,New,Bronze,2252.36,42.74706587917344,1348,-80,-80
2023-06-07,C0180,P0056,Laptops,696.08,2,Scotland,Paid,Institution Networkin,Networking,984.96,1122.23,FutureTek,2021-04-11,2020-09-21,26-35,Male,Leeds,Returning,Bronze,-1273.8400000000001,-183.001953798414,1957,787,787
2023-09-16,C2296,P0030,Accessories,1776.15,3,Wales,Paid,Finally Monitor,Monitors,552.66,822.6,Quantum Supplies,2024-05-07,2024-02-13,46-55,Male,Glasgow,Returning,Bronze,118.17000000000007,6.653154294400815,717,-234,-234
2023-05-01,C1787,P0011,Accessories,479.86,1,South West,Paid,Agreement Monitor,Monitors,974.46,1219.45,TechCorp,2023-10-10,2024-06-27,36-45,Male,Belfast,Returning,Bronze,-494.6,-103.07172925436585,582,-162,-162
2024-05-30,C0090,P0080,Tablets,1033.86,2,West Midlands,Referral,Response Laptop,Laptops,560.75,730.29,TechCorp,2019-12-22,2021-08-23,36-45,Female,Liverpool,New,Silver,-87.6400000000001,-8.476969802487774,1621,1621,1621
2023-05-13,C1187,P0008,Monitors,1223.94,1,London,Social,All Smartphone,Smartphones,959.35,1184.45,Nova Electronics,2019-10-19,2020-12-01,36-45,Male,Bristol,New,Silver,264.59000000000003,21.617889765838196,1886,1302,1302
2023-07-14,C1629,P0027,Networking,1977.6,4,South East,Organic,Not Smartphone,Smartphones,534.05,606.88,Nova Electronics,2020-01-23,2020-01-10,18-25,Male,Sheffield,Returning,Gold,-158.5999999999999,-8.019822006472488,2212,1268,1268
2024-06-05,C1574,P0094,Accessories,1143.84,4,North East,Referral,Hour Networkin,Networking,568.31,814.86,Nova Electronics,2020-05-16,2024-02-18,36-45,Male,Sheffield,New,Gold,-1129.3999999999999,-98.73758567631836,712,1481,1481
2023-07-31,C0754,P0081,Smartphones,1762.12,1,North West,Referral,Rest Smartphone,Smartphones,886.82,1287.4,Digitex,2023-07-27,2024-01-18,18-25,Female,Liverpool,New,Silver,875.2999999999998,49.67312101332485,743,4,4
2023-01-10,C2101,P0090,Networking,1768.96,4,West Midlands,Paid,Truth Laptop,Laptops,652.57,934.31,TechCorp,2024-04-26,2024-05-24,36-45,Female,Newcastle,New,Bronze,-841.3200000000002,-47.5601483357453,616,-472,-472
2023-08-14,C1214,P0072,Tablets,5073.78,3,South East,Organic,Traditional Smartphone,Smartphones,615.28,842.99,TechCorp,2019-12-07,2023-12-14,46-55,Male,Leeds,New,Silver,3227.9399999999996,63.62002294147558,778,1346,1346
2023-02-16,C2186,P0031,Networking,3353.04,2,West Midlands,Organic,Present Laptop,Laptops,734.69,1008.5,FutureTek,2022-01-28,2024-04-12,26-35,Male,Cardiff,New,Bronze,1883.6599999999999,56.17767757020494,658,384,384
2023-06-01,C1138,P0066,Tablets,1795.58,2,West Midlands,Social,Skin Tablet,Tablets,711.76,990.91,Quantum Supplies,2023-12-22,2024-03-26,36-45,Female,Birmingham,New,Bronze,372.05999999999995,20.720881275131152,675,-204,-204
2023-02-22,C2632,P0028,Tablets,3942.36,2,Scotland,Paid,Win Laptop,Laptops,195.2,227.21,TechCorp,2022-03-22,2024-06-20,26-35,Male,Leeds,New,Silver,3551.96,90.09730212360108,589,337,337
2023-01-02,C2657,P0064,Monitors,4542.63,3,Wales,Paid,Employee Accessorie,Accessories,206.41,227.23,TechCorp,2023-10-11,2020-10-02,18-25,Male,Manchester,Returning,Bronze,3923.4,86.36846936686456,1946,-282,-282
2023-09-28,C2958,P0049,Tablets,644.56,2,North East,Social,Hundred Laptop,Laptops,722.45,811.71,TechCorp,2021-04-18,2023-07-21,56-65,Female,Sheffield,Returning,Bronze,-800.3400000000001,-124.168424972074,924,893,893
2023-10-29,C1330,P0029,Smartphones,1739.64,1,London,Social,Bar Networkin,Networking,616.59,773.15,Quantum Supplies,2023-09-12,2023-08-03,26-35,Female,Nottingham,New,Bronze,1123.0500000000002,64.55645995723253,911,47,47
2023-08-13,C2993,P0086,Monitors,1116.0,3,North West,Organic,Coach Tablet,Tablets,895.23,1250.61,TechCorp,2022-11-10,2023-02-28,36-45,Male,Sheffield,Returning,Silver,-1569.69,-140.65322580645162,1067,276,276
2023-01-17,C2202,P0005,Monitors,219.53,1,North East,Email,Require Monitor,Monitors,730.22,1008.09,Nova Electronics,2023-08-22,2022-06-04,26-35,Male,Newcastle,Returning,Silver,-510.69000000000005,-232.62879788639367,1336,-217,-217
